date,IP,HICP,de1y,eurostoxx50,bbb_spread,ois_1y
2008-10-01,4.582924577040772,4.521353699894981,2.3900001,7.87370296116282,17.016956521739132,-8.499999999999998
2008-11-01,4.545420181582317,4.5172129072289495,1.98,7.805014739588545,20.28857142857143,13.600000000000001
2008-12-01,4.504244267398131,4.513383790357383,1.61,7.786137850328813,21.79,4.70000000000002
2009-01-01,4.461299815568389,4.514041252576989,1.22,7.7600110429145275,18.139565217391304,-1.10000000000001
2009-02-01,4.437934266612178,4.515573652176335,1.05,7.6777907665516665,19.948095238095238,-6.40000000000001
2009-03-01,4.426043520090656,4.514479320703588,0.92000002,7.59786088865145,21.455,-1.3
2009-04-01,4.412798293340635,4.515901718229909,0.99000001,7.721466203221634,18.081363636363637,5.35
2009-05-01,4.4355674016019115,4.5165575276314875,0.91000003,7.794280047558378,17.083636363636362,-2.89999999999999
2009-06-01,4.442651256490317,4.519285446830922,0.83999997,7.803445265148328,14.794545454545455,6.10000000000001
2009-07-01,4.44500143383527,4.517649588458596,0.73000002,7.808768176825666,13.574347826086957,-6.05
2009-08-01,4.446174454497633,4.520156811661135,0.73000002,7.901989125156224,10.863333333333333,1.4000000000000001
2009-09-01,4.470495282661489,4.519503359231,0.72000003,7.9473015118885,9.813636363636364,-5.949999999999999
2009-10-01,4.465908118654584,4.519721224155608,0.85000002,7.960492724799009,8.621739130434783,-3.3000000000000003
2009-11-01,4.469350462845557,4.5217885770490405,0.80000001,7.952886513439377,8.31952380952381,-0.800000000000001
2009-12-01,4.469350462845557,4.522223265167165,0.76999998,7.975099235661717,7.463478260869565,-2.5
2010-01-01,4.485259889315534,4.525044141508807,0.69,7.98027092653963,6.5622727272727275,-2.3
2010-02-01,4.480740107609915,4.525477417078843,0.50999999,7.911134521537709,7.202857142857143,-1.15
2010-03-01,4.500920164614292,4.528828952731369,0.54000002,7.969173117572019,6.811739130434782,-0.949999999999995
2010-04-01,4.5031374604229395,4.532169293103601,0.47999999,7.985246581701072,5.805909090909091,0.800000000000001
2010-05-01,4.525044141508807,4.532814523795951,0.23,7.879341105350029,7.3409523809523805,0.600000000000001
2010-06-01,4.523960130562548,4.533566767128399,0.28999999,7.879161045084049,8.026363636363635,0.4
2010-07-01,4.519612297626445,4.534962290944595,0.54000002,7.889645643815533,7.23695652173913,5.600000000000009
2010-08-01,4.530446639792155,4.535927283245931,0.41999999,7.9055273754741675,6.645,-1.7000000000000002
2010-09-01,4.530446639792155,4.5369984058847574,0.60000002,7.925189290461636,6.213181818181818,-0.900000000000001
2010-10-01,4.539030383483547,4.5387098192878215,0.86000001,7.94367952886917,5.531818181818181,-0.800000000000001
2010-11-01,4.547541073151455,4.54063166485052,0.67000002,7.940813633377428,5.776363636363636,-1.2
2010-12-01,4.55597994179732,4.54403918598386,0.56,7.946468684505117,5.996521739130435,-2
2011-01-01,4.549657476057832,4.548917244437293,1.04,7.972704952944095,5.513809523809524,6.10000000000001
2011-02-01,4.5591262474866845,4.5512418439625355,1.1,8.011598363154723,5.009,-3.09999999999999
2011-03-01,4.5612182984589085,4.554718642491993,1.3200001,7.969137032777731,5.057391304347826,16.3
2011-04-01,4.557029810660157,4.558392994429163,1.46,7.988597171971841,4.659090909090909,0.499999999999989
2011-05-01,4.563305981889393,4.559021529962111,1.4,7.967546486633405,4.983636363636363,-12.5
2011-06-01,4.547541073151455,4.5591262474866845,1.39,7.925376577165321,5.474545454545455,-3.65000000000002
